"email","income","salários mínimos","acima de 4 salários"
"neidilson.jeniltom521608@gmail.com","6000","5.0000000000000000",True
"izaela.deusinaldo184662@gmail.com","5900","4.9166666666666667",True
"dalel.udenilton490178@gmail.com","5700","4.7500000000000000",True
"alam.estener688848@gmail.com","5700","4.7500000000000000",True
"izanir.othon797358@gmail.com","5500","4.5833333333333333",True
"neidilson.lauricio197450@gmail.com","5000","4.1666666666666667",True
"kleide.duarte355234@gmail.com","5800","4.8333333333333333",True
"suzan.geliza443304@gmail.com","4800","4.0000000000000000",False
"estevania.marthus761068@gmail.com","6000","5.0000000000000000",True
"nilseane.francilu227696@gmail.com","5800","4.8333333333333333",True
"lauralice.argulino779882@gmail.com","5500","4.5833333333333333",True
"irismeire.jesina602802@gmail.com","5000","4.1666666666666667",True
"neida.lauricio710836@gmail.com","5000","4.1666666666666667",True
"klenilton.livrada672378@gmail.com","5000","4.1666666666666667",True
"cleuto.raguel962714@gmail.com","5190","4.3250000000000000",True
"izabethe.francilu678822@gmail.com","6000","5.0000000000000000",True
"euzene.duarte384842@gmail.com","5600","4.6666666666666667",True
"laydson.francilu653366@gmail.com","4900","4.0833333333333333",True
"nobuhiro.luzidete405564@gmail.com","5500","4.5833333333333333",True
"cleusina.valdoni228448@gmail.com","6000","5.0000000000000000",True
"adirso.jandisom860204@gmail.com","5900","4.9166666666666667",True
"neidival.raffaele061798@gmail.com","4800","4.0000000000000000",False
"izaeti.duarte739776@gmail.com","5500","4.5833333333333333",True
"ervio.luigia881676@gmail.com","5000","4.1666666666666667",True
"euzileia.estener333888@gmail.com","5100","4.2500000000000000",True
"alanah.jeninfer461518@gmail.com","6000","5.0000000000000000",True
"laurecy.duarte173508@gmail.com","5954","4.9616666666666667",True
"islaila.udilma522148@gmail.com","5200","4.3333333333333333",True
"ermosa.duarte275478@gmail.com","5000","4.1666666666666667",True
"adissom.areci983076@gmail.com","6000","5.0000000000000000",True
"nobuhiro.areci080690@gmail.com","5000","4.1666666666666667",True
"estevania.lauricio690816@gmail.com","6000","5.0000000000000000",True
"neilde.duarte366038@gmail.com","6000","5.0000000000000000",True
"niljane.areci447994@gmail.com","5000","4.1666666666666667",True
"laudivina.andi007910@gmail.com","5000","4.1666666666666667",True
"clobson.duarte160860@gmail.com","6000","5.0000000000000000",True
"ermi.lauricio841980@gmail.com","6000","5.0000000000000000",True
"cleusalina.francilu257316@gmail.com","5000","4.1666666666666667",True
"adione.osmiltom744126@gmail.com","4900","4.0833333333333333",True
"laudiseia.estalin407062@gmail.com","6000","5.0000000000000000",True
"kleide.duarte180068@gmail.com","5500","4.5833333333333333",True
"evaldson.duarte560214@gmail.com","5500","4.5833333333333333",True
"alason.duarte643336@gmail.com","5400","4.5000000000000000",True
"nilvanir.genai407502@gmail.com","5500","4.5833333333333333",True
"albetania.ulio233286@gmail.com","5000","4.1666666666666667",True
"adjanira.duarte740738@gmail.com","5000","4.1666666666666667",True
"sinderlandia.adarlan968846@gmail.com","5000","4.1666666666666667",True
"izon.sharom577300@gmail.com","5000","4.1666666666666667",True
"neirilane.francilu153482@gmail.com","4900","4.0833333333333333",True
"albanira.mykelly807090@gmail.com","5500","4.5833333333333333",True
"kezy.duarte206472@gmail.com","6000","5.0000000000000000",True
"ivonara.jussario565868@gmail.com","6000","5.0000000000000000",True
"esterlania.francilu514406@gmail.com","5000","4.1666666666666667",True
"izabelina.duarte657242@gmail.com","5800","4.8333333333333333",True
"clezio.eliziana783738@gmail.com","5900","4.9166666666666667",True
"nacir.estener430856@gmail.com","6000","5.0000000000000000",True
"nisael.duarte377006@gmail.com","5000","4.1666666666666667",True
"estevania.duarte133072@gmail.com","6000","5.0000000000000000",True
"juvenario.lauricio436360@gmail.com","5500","4.5833333333333333",True
"hariele.andreike602888@gmail.com","5500","4.5833333333333333",True
"adejailma.jesina103794@gmail.com","5500","4.5833333333333333",True
"aurenizia.urbana935456@gmail.com","5000","4.1666666666666667",True
"reiane.vademir002670@gmail.com","5500","4.5833333333333333",True
"ermerinda.hanrry518218@gmail.com","5900","4.9166666666666667",True
"jenauro.lauricio498794@gmail.com","6000","5.0000000000000000",True
"alarico.francilu738482@gmail.com","5500","4.5833333333333333",True
"nilsirene.luzamira988822@gmail.com","6000","5.0000000000000000",True
"irleane.duarte186488@gmail.com","4900","4.0833333333333333",True
"ermi.estefhany517218@gmail.com","5000","4.1666666666666667",True
"evaldson.gedalia187534@gmail.com","5900","4.9166666666666667",True
"keyvisson.genai322110@gmail.com","4900","4.0833333333333333",True
"izmael.duarte262898@gmail.com","5500","4.5833333333333333",True
"dalyson.francilu888590@gmail.com","5450","4.5416666666666667",True
"albert.duarte203742@gmail.com","5000","4.1666666666666667",True
"nobuhiro.genai100596@gmail.com","5000","4.1666666666666667",True
"tacyana.duarte488740@gmail.com","5500","4.5833333333333333",True
"iyan.adecimar138534@gmail.com","5600","4.6666666666666667",True
"nirte.shela452602@gmail.com","5250","4.3750000000000000",True
"ervelly.jesina142186@gmail.com","5000","4.1666666666666667",True
"cliviane.genai837948@gmail.com","4800","4.0000000000000000",False
"evaldson.handria327314@gmail.com","6000","5.0000000000000000",True
"sirlano.edirlania713676@gmail.com","5300","4.4166666666666667",True
"albair.dinora575742@gmail.com","4900","4.0833333333333333",True
"suzielem.flavino411692@gmail.com","4800","4.0000000000000000",False
"ledenilson.duarte438988@gmail.com","5500","4.5833333333333333",True
"ervio.francilu301410@gmail.com","5900","4.9166666666666667",True
"sharlon.francilu904052@gmail.com","6000","5.0000000000000000",True
"myke.ivila417932@gmail.com","6000","5.0000000000000000",True
"jusselina.areci632740@gmail.com","5000","4.1666666666666667",True
"nilvanir.luzamira068232@gmail.com","6000","5.0000000000000000",True
"edivalter.lauricio398720@gmail.com","4800","4.0000000000000000",False
"nilvanir.cleubiana572978@gmail.com","5800","4.8333333333333333",True
"aulerino.lauricio523852@gmail.com","5000","4.1666666666666667",True
"virlania.andi084634@gmail.com","6000","5.0000000000000000",True
"tacyana.lauricio035700@gmail.com","5195","4.3291666666666667",True
"luzima.rosiberto101720@gmail.com","5100","4.2500000000000000",True
"ivar.jutamar321332@gmail.com","5000","4.1666666666666667",True
"adejailma.haniel313754@gmail.com","5000","4.1666666666666667",True
"clescio.edisandra766958@gmail.com","6000","5.0000000000000000",True
"shaula.dhiemeson687376@gmail.com","5000","4.1666666666666667",True
"aurenizia.genai644270@gmail.com","5000","4.1666666666666667",True
"hamerson.vadeci604482@gmail.com","5100","4.2500000000000000",True
"regilani.lauricio070038@gmail.com","5500","4.5833333333333333",True
"jeneilson.lauricio654680@gmail.com","5900","4.9166666666666667",True
"nobuhiro.lauricio224772@gmail.com","5500","4.5833333333333333",True
"ivine.jesina140724@gmail.com","5000","4.1666666666666667",True
"dalmar.ivila606176@gmail.com","5500","4.5833333333333333",True
"ermi.ivenilson474780@gmail.com","6000","5.0000000000000000",True
"shelle.duarte949380@gmail.com","5000","4.1666666666666667",True
"nabucodonosor.duarte463452@gmail.com","5500","4.5833333333333333",True
"dalyson.lauricio404612@gmail.com","4800","4.0000000000000000",False
"adejailma.lauricio582566@gmail.com","5900","4.9166666666666667",True
"aureluci.lauricio700920@gmail.com","5200","4.3333333333333333",True
"damares.genai695976@gmail.com","5000","4.1666666666666667",True
"vivaldi.lauricio227318@gmail.com","4800","4.0000000000000000",False
"sheylla.geliza445560@gmail.com","5000","4.1666666666666667",True
"regislaine.lizanea596880@gmail.com","4800","4.0000000000000000",False
"jemilton.francilu724568@gmail.com","5850","4.8750000000000000",True
"iveta.duarte666702@gmail.com","5000","4.1666666666666667",True
"cleuba.jussival291724@gmail.com","5200","4.3333333333333333",True
"jeneilson.niles252436@gmail.com","5000","4.1666666666666667",True
"jusuel.lauricio856296@gmail.com","5500","4.5833333333333333",True
"handson.shela597808@gmail.com","6000","5.0000000000000000",True
"nilsirene.uzi614872@gmail.com","5500","4.5833333333333333",True
"edirleide.jussario490198@gmail.com","5500","4.5833333333333333",True
"sheylla.jesina139078@gmail.com","6000","5.0000000000000000",True
"neito.duarte763702@gmail.com","6000","5.0000000000000000",True
"klenilton.djaci807050@gmail.com","5000","4.1666666666666667",True
"jelson.lauricio637292@gmail.com","5000","4.1666666666666667",True
"iveraldo.shenia988450@gmail.com","6000","5.0000000000000000",True
"adejailma.ivelize153100@gmail.com","5000","4.1666666666666667",True
"estefesson.francilu323774@gmail.com","6000","5.0000000000000000",True
"edircio.duarte772764@gmail.com","6000","5.0000000000000000",True
"vitelvina.urbana347670@gmail.com","4900","4.0833333333333333",True
"euzer.niles958638@gmail.com","6000","5.0000000000000000",True
"adecleia.lauricio435280@gmail.com","4900","4.0833333333333333",True
"lys.duarte851020@gmail.com","6000","5.0000000000000000",True
"alam.deusinaldo703592@gmail.com","5600","4.6666666666666667",True
"jutair.francilu722560@gmail.com","5500","4.5833333333333333",True
"hanin.duarte343882@gmail.com","5000","4.1666666666666667",True
"vittorio.anacio097890@gmail.com","5500","4.5833333333333333",True
"laurilda.francilu692456@gmail.com","6000","5.0000000000000000",True
"reginilton.areci591906@gmail.com","5500","4.5833333333333333",True
"jemenson.lauricio184248@gmail.com","5000","4.1666666666666667",True
"izelde.francilu214912@gmail.com","5000","4.1666666666666667",True
"neidilson.francilu932378@gmail.com","5100","4.2500000000000000",True
"ninita.adeildo449236@gmail.com","6000","5.0000000000000000",True
"irvania.eliziana869610@gmail.com","5000","4.1666666666666667",True
"klenilton.leonia966756@gmail.com","5500","4.5833333333333333",True
"dalmar.osnelda588664@gmail.com","5000","4.1666666666666667",True
"nilzeli.lauricio685642@gmail.com","6000","5.0000000000000000",True
"clobson.lauricio938362@gmail.com","5416","4.5133333333333333",True
"adnalia.lauricio801606@gmail.com","6000","5.0000000000000000",True
"sintian.estebam681624@gmail.com","6000","5.0000000000000000",True
"adonaide.jenni987796@gmail.com","5500","4.5833333333333333",True
"niles.adeildo593578@gmail.com","5500","4.5833333333333333",True
"kikuyo.edison888940@gmail.com","4800","4.0000000000000000",False
"nilmara.jutair815468@gmail.com","5300","4.4166666666666667",True
"jeneilson.duarte434642@gmail.com","5000","4.1666666666666667",True
"aurenizia.sharom297548@gmail.com","5590","4.6583333333333333",True
"evangelia.duarte571972@gmail.com","5900","4.9166666666666667",True
"dalvam.myller867668@gmail.com","4900","4.0833333333333333",True
"izaela.lauricio195730@gmail.com","4900","4.0833333333333333",True
"nilsirene.duarte844518@gmail.com","5300","4.4166666666666667",True
"isabele.areci727178@gmail.com","6000","5.0000000000000000",True
"erothides.valdneide384426@gmail.com","6000","5.0000000000000000",True
"adneusa.francilu699738@gmail.com","6000","5.0000000000000000",True
"siony.duarte819010@gmail.com","5500","4.5833333333333333",True
"shesley.francilu106440@gmail.com","5000","4.1666666666666667",True
"izaurino.deusidete907100@gmail.com","5000","4.1666666666666667",True
"neilon.ubirani091904@gmail.com","5890","4.9083333333333333",True
"simonea.estalin717282@gmail.com","5000","4.1666666666666667",True
"nilvanir.duarte680892@gmail.com","5800","4.8333333333333333",True
"albecy.lauricio001232@gmail.com","5500","4.5833333333333333",True
"nimara.duarte541574@gmail.com","5000","4.1666666666666667",True
"alairdes.lorhane940780@gmail.com","5200","4.3333333333333333",True
"evaldson.francilu223794@gmail.com","5111","4.2591666666666667",True
"irto.leonia668500@gmail.com","5800","4.8333333333333333",True
"adnaelson.areci867432@gmail.com","5000","4.1666666666666667",True
"neizi.otelina777446@gmail.com","5000","4.1666666666666667",True
"izala.lauricio593536@gmail.com","4900","4.0833333333333333",True
"evagelina.duarte759036@gmail.com","4800","4.0000000000000000",False
"dalila.genai036148@gmail.com","5800","4.8333333333333333",True
"damares.sharom967032@gmail.com","5300","4.4166666666666667",True
"suzeti.jandilucia642244@gmail.com","5800","4.8333333333333333",True
"harlete.flausio364414@gmail.com","5100","4.2500000000000000",True
"euves.niles274452@gmail.com","5990","4.9916666666666667",True
"adivanete.estener279952@gmail.com","6000","5.0000000000000000",True
"adones.dionildo662002@gmail.com","6000","5.0000000000000000",True
"irlandio.niles050010@gmail.com","6000","5.0000000000000000",True
"sheylla.rafila255764@gmail.com","5500","4.5833333333333333",True
"ernelson.antonilsa766774@gmail.com","5600","4.6666666666666667",True
"laurisia.luiky402802@gmail.com","5600","4.6666666666666667",True
"adjaildo.lauricio657006@gmail.com","6000","5.0000000000000000",True
"sinair.geliza074614@gmail.com","5000","4.1666666666666667",True
"adivir.djaci914124@gmail.com","5000","4.1666666666666667",True
"neidilson.eliziana460854@gmail.com","6000","5.0000000000000000",True
"lys.genai238662@gmail.com","5000","4.1666666666666667",True
"ivonides.duarte614114@gmail.com","6000","5.0000000000000000",True
"isailton.deusivania568676@gmail.com","5600","4.6666666666666667",True
"kirla.geliza133946@gmail.com","5500","4.5833333333333333",True
"shigeru.adeildo572740@gmail.com","5500","4.5833333333333333",True
"dalirio.lizaete087874@gmail.com","6000","5.0000000000000000",True
"izabelina.vam593858@gmail.com","6000","5.0000000000000000",True
"edircio.lauricio189246@gmail.com","5600","4.6666666666666667",True
"reili.dioraci316912@gmail.com","5500","4.5833333333333333",True
"alanes.duarte450658@gmail.com","4900","4.0833333333333333",True
"cleytiane.duarte207838@gmail.com","5500","4.5833333333333333",True
"alaim.lauricio110262@gmail.com","4900","4.0833333333333333",True
"susiana.jussario996506@gmail.com","4900","4.0833333333333333",True
"netor.luisy279916@gmail.com","4900","4.0833333333333333",True
"keuvia.duarte596224@gmail.com","5000","4.1666666666666667",True
"laumar.lauricio354598@gmail.com","6000","5.0000000000000000",True
"laurivalda.duarte634788@gmail.com","5500","4.5833333333333333",True
"adivir.jerulino672696@gmail.com","5500","4.5833333333333333",True
"rubeneide.jerulino212992@gmail.com","4800","4.0000000000000000",False
"alcindo.vam311944@gmail.com","5500","4.5833333333333333",True
"cleviston.lizia505202@gmail.com","5000","4.1666666666666667",True
"cleudis.francilu754380@gmail.com","5010","4.1750000000000000",True
"evelene.florene705824@gmail.com","5000","4.1666666666666667",True
"irleane.duarte566718@gmail.com","6000","5.0000000000000000",True
"edircio.djaildo861152@gmail.com","6000","5.0000000000000000",True
"laurisia.shenia878366@gmail.com","6000","5.0000000000000000",True
"tafarel.areci787326@gmail.com","4800","4.0000000000000000",False
"nisseia.ulio569272@gmail.com","5000","4.1666666666666667",True
"laysa.ralissa095652@gmail.com","6000","5.0000000000000000",True
"isalene.luzdalma979250@gmail.com","6000","5.0000000000000000",True
"damares.ulio407362@gmail.com","5880","4.9000000000000000",True
"esa.duarte240012@gmail.com","4900","4.0833333333333333",True
"jenauro.duarte451038@gmail.com","5800","4.8333333333333333",True
"elizom.lielson569812@gmail.com","5000","4.1666666666666667",True
"evaldson.yarlei385902@gmail.com","5500","4.5833333333333333",True
"sinesio.shenia974580@gmail.com","5000","4.1666666666666667",True
"leciara.francilu341474@gmail.com","5800","4.8333333333333333",True
"izonir.dhener429116@gmail.com","5600","4.6666666666666667",True
"edircio.lauricio379390@gmail.com","6000","5.0000000000000000",True
"adejailma.argulino554548@gmail.com","6000","5.0000000000000000",True
"dalmar.lauricio535726@gmail.com","5600","4.6666666666666667",True
"albiene.antonira456148@gmail.com","5500","4.5833333333333333",True
"laurisia.areci200474@gmail.com","4800","4.0000000000000000",False
"isal.geliza393726@gmail.com","5000","4.1666666666666667",True
"niles.duarte111950@gmail.com","5100","4.2500000000000000",True
"laydson.palmiria614122@gmail.com","6000","5.0000000000000000",True
"tairini.francieuda897384@gmail.com","4900","4.0833333333333333",True
"jabsom.raguel997264@gmail.com","5500","4.5833333333333333",True
"eveliz.adeildo581962@gmail.com","5900","4.9166666666666667",True
"damilly.duarte852826@gmail.com","5500","4.5833333333333333",True
"lys.duarte278148@gmail.com","6000","5.0000000000000000",True
"adejailma.genai726064@gmail.com","5600","4.6666666666666667",True
"deilon.luzelia174440@gmail.com","5500","4.5833333333333333",True
"aldeice.jeselene994102@gmail.com","6000","5.0000000000000000",True
"cleusina.duarte408944@gmail.com","4900","4.0833333333333333",True
"rosenilva.deusenita061426@gmail.com","5000","4.1666666666666667",True
"maruan.vam528852@gmail.com","5000","4.1666666666666667",True
"jonhys.neilde424498@gmail.com","5500","4.5833333333333333",True
"francis.duarte644142@gmail.com","5900","4.9166666666666667",True
"aldeira.nabor776978@gmail.com","5000","4.1666666666666667",True
"talvina.duarte274860@gmail.com","5000","4.1666666666666667",True
"neline.johnie426938@gmail.com","5250","4.3750000000000000",True
"suzielem.disleia057032@gmail.com","5800","4.8333333333333333",True
"eliziara.francilu737052@gmail.com","5890","4.9083333333333333",True
"sheylla.jesina067782@gmail.com","5500","4.5833333333333333",True
"adejailma.jesina529416@gmail.com","6000","5.0000000000000000",True
"celcio.estevita522232@gmail.com","5000","4.1666666666666667",True
"dalzirene.duarte664710@gmail.com","5500","4.5833333333333333",True
"xaine.aradia161648@gmail.com","5495","4.5791666666666667",True
"laurilda.genai397488@gmail.com","6000","5.0000000000000000",True
"neida.othon775128@gmail.com","5900","4.9166666666666667",True
"sheylla.nabeli564450@gmail.com","5000","4.1666666666666667",True
"reidison.areci075638@gmail.com","5900","4.9166666666666667",True
"iveta.lauricio091674@gmail.com","6000","5.0000000000000000",True
"rosentina.argulino461796@gmail.com","5600","4.6666666666666667",True
"sheylla.duarte595380@gmail.com","6000","5.0000000000000000",True
"marusa.duarte427250@gmail.com","6000","5.0000000000000000",True
"isailda.duarte529506@gmail.com","5200","4.3333333333333333",True
"jonieli.jenni886778@gmail.com","5000","4.1666666666666667",True
"frankli.jesina977810@gmail.com","6000","5.0000000000000000",True
"sheylla.lawanda194376@gmail.com","5000","4.1666666666666667",True
"denivania.genai079192@gmail.com","4850","4.0416666666666667",True
"alvalina.duarte667234@gmail.com","5850","4.8750000000000000",True
"mecilene.geliza779004@gmail.com","4800","4.0000000000000000",False
"alairdes.deusomar956178@gmail.com","6000","5.0000000000000000",True
"neidilson.francilu231718@gmail.com","5400","4.5000000000000000",True
"suyla.francilu162664@gmail.com","5000","4.1666666666666667",True
"edivalter.anderleia055322@gmail.com","6000","5.0000000000000000",True
"tara.francilu358916@gmail.com","5000","4.1666666666666667",True
"lelinda.francilu180104@gmail.com","5500","4.5833333333333333",True
"islaila.lonice744126@gmail.com","5500","4.5833333333333333",True
"iveta.francilu981606@gmail.com","4900","4.0833333333333333",True
"fredolino.jesina942738@gmail.com","5000","4.1666666666666667",True
"deonildo.jesina448364@gmail.com","5000","4.1666666666666667",True
"alvalina.luzenira048352@gmail.com","5890","4.9083333333333333",True
"isailda.lauricio948650@gmail.com","5500","4.5833333333333333",True
"lindonberto.areci654356@gmail.com","6000","5.0000000000000000",True
"fanor.francilu189272@gmail.com","6000","5.0000000000000000",True
"lauriano.duarte753974@gmail.com","6000","5.0000000000000000",True
"adones.dhiemeson650866@gmail.com","5400","4.5000000000000000",True
"odaci.shenia900370@gmail.com","6000","5.0000000000000000",True
"euzer.andaluza608842@gmail.com","5800","4.8333333333333333",True
"francismara.duarte090078@gmail.com","5100","4.2500000000000000",True
"oria.duarte513072@gmail.com","4800","4.0000000000000000",False
"liliene.lauricio985194@gmail.com","5500","4.5833333333333333",True
"laydson.lauricio996558@gmail.com","5000","4.1666666666666667",True
"tamile.francilandio615252@gmail.com","5800","4.8333333333333333",True
"iure.eliasio464804@gmail.com","5100","4.2500000000000000",True
"laurenir.benino874102@gmail.com","6000","5.0000000000000000",True
"isailda.duarte276106@gmail.com","5500","4.5833333333333333",True
"leciara.francilu209170@gmail.com","6000","5.0000000000000000",True
"issan.mercinda577848@gmail.com","5900","4.9166666666666667",True
"francly.jucilene600260@gmail.com","5600","4.6666666666666667",True
"denifer.eliziana478226@gmail.com","5100","4.2500000000000000",True
"sylvania.lauricio698826@gmail.com","6000","5.0000000000000000",True
"lys.luzamira900232@gmail.com","6000","5.0000000000000000",True
"evaldson.duarte441146@gmail.com","5000","4.1666666666666667",True
"eliziara.jeska007710@gmail.com","6000","5.0000000000000000",True
"linaria.duarte601024@gmail.com","5000","4.1666666666666667",True
"naderson.lauricio289252@gmail.com","5500","4.5833333333333333",True
"aldenizia.ednilsa297936@gmail.com","5600","4.6666666666666667",True
"suyla.jussario016160@gmail.com","5580","4.6500000000000000",True
"tananda.genai530138@gmail.com","5500","4.5833333333333333",True
"erna.francilu985634@gmail.com","5000","4.1666666666666667",True
"nuala.jesina350110@gmail.com","6000","5.0000000000000000",True
"francisvaldo.weigton418962@gmail.com","5000","4.1666666666666667",True
"denes.rogina208996@gmail.com","5800","4.8333333333333333",True
"thiego.duarte137270@gmail.com","5899","4.9158333333333333",True
"orielson.lauricio871906@gmail.com","6000","5.0000000000000000",True
"jaelsa.eliziana656912@gmail.com","5768","4.8066666666666667",True
"dariely.lauricio707472@gmail.com","5950","4.9583333333333333",True
"klenilton.moyra594424@gmail.com","5500","4.5833333333333333",True
"tamina.lauricio648494@gmail.com","4890","4.0750000000000000",True
"leilton.jussario990928@gmail.com","6000","5.0000000000000000",True
"isterfane.genai578172@gmail.com","5200","4.3333333333333333",True
"cleudis.duarte536720@gmail.com","5900","4.9166666666666667",True
"altilene.duarte469346@gmail.com","5000","4.1666666666666667",True
"nislane.lauricio471734@gmail.com","5300","4.4166666666666667",True
"izaildo.deusinaldo007868@gmail.com","5900","4.9166666666666667",True
"ezulina.catari597342@gmail.com","6000","5.0000000000000000",True
"alberto.areci739126@gmail.com","5500","4.5833333333333333",True
"isailda.duarte822958@gmail.com","5500","4.5833333333333333",True
"alderaldo.luisy637440@gmail.com","6000","5.0000000000000000",True
"alanes.argulino554294@gmail.com","6000","5.0000000000000000",True
"tanderson.genai513472@gmail.com","5500","4.5833333333333333",True
"nubiara.francilu412716@gmail.com","5500","4.5833333333333333",True
"leisle.duarte549030@gmail.com","6000","5.0000000000000000",True
"laurecy.duarte533572@gmail.com","6000","5.0000000000000000",True
"klenilton.duarte516698@gmail.com","5500","4.5833333333333333",True
"neidilson.genai858166@gmail.com","4900","4.0833333333333333",True
"dalcino.umbelina536784@gmail.com","5240","4.3666666666666667",True
"timina.elicardo193902@gmail.com","6000","5.0000000000000000",True
"kleide.lidivan489290@gmail.com","6000","5.0000000000000000",True
"jutair.uziel414432@gmail.com","4800","4.0000000000000000",False
"orvalino.ercina311202@gmail.com","5200","4.3333333333333333",True
"jaivaldo.franciley108196@gmail.com","5400","4.5000000000000000",True
"davida.jerolino035766@gmail.com","6000","5.0000000000000000",True
"elizom.hagapito810228@gmail.com","5900","4.9166666666666667",True
"aldona.ednna828830@gmail.com","5500","4.5833333333333333",True
"izabelina.lauricio368868@gmail.com","5000","4.1666666666666667",True
"oclesia.roilton979876@gmail.com","4900","4.0833333333333333",True
"isailton.duarte435510@gmail.com","6000","5.0000000000000000",True
"dalmar.francilu992198@gmail.com","5800","4.8333333333333333",True
"sheylla.duarte320674@gmail.com","5500","4.5833333333333333",True
"laurilda.eliarda233490@gmail.com","6000","5.0000000000000000",True
"iumara.genai234102@gmail.com","6000","5.0000000000000000",True
